"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"TYPE_DAU";"NUM_DAU";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"DATE_REELLE_DAACT";"AN_DEPOT";"DR_DEPOT";"DPC_AUT";"DPC_DOC";"DPC_DERN";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP";"NATURE_PROJET_DECLAREE";"NATURE_PROJET_COMPLETEE";"DESTINATION_PRINCIPALE";"TYPE_TRANSFO_PRINCIPAL";"TYPE_PRINCIP_LOCAUX_TRANSFORMES";"I_EXTENSION";"I_SURELEVATION";"I_NIVSUPP";"NB_NIV_MAX";"NB_CHAMBRES";"SURF_HAB_AVANT";"SURF_HAB_CREEE";"SURF_HAB_ISSUE_TRANSFO";"SURF_HAB_DEMOLIE";"SURF_HAB_TRANSFORMEE";"SURF_LOC_AVANT";"SURF_LOC_CREEE";"SURF_LOC_ISSUE_TRANSFO";"SURF_LOC_DEMOLIE";"SURF_LOC_TRANSFORMEE";"SURF_AUTR_AVANT";"SURF_AUTR_CREEE";"SURF_AUTR_ISSUE_TRANSFO";"SURF_AUTR_DEMOLIE";"SURF_AUTR_TRANSFORMEE";"SURF_COM_AVANT";"SURF_COM_CREEE";"SURF_COM_ISSUE_TRANSFO";"SURF_COM_DEMOLIE";"SURF_COM_TRANSFORMEE";"SURF_AGR_AVANT";"SURF_AGR_CREEE";"SURF_AGR_ISSUE_TRANSFO";"SURF_AGR_DEMOLIE";"SURF_AGR_TRANSFORMEE";"SURF_PUB_AVANT";"SURF_PUB_CREEE";"SURF_PUB_ISSUE_TRANSFO";"SURF_PUB_DEMOLIE";"SURF_PUB_TRANSFORMEE";"TYPE_SERVICE_PUBLIC"
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1039";5;"2022-05-03";"2025-03-01";;2021;;"2022-04";"2025-08";"2025-08";"47.11D";5202;"LIDL";"343262622";"34326262204901";"38070";"SAINT-QUENTIN-FALLAVIER";"false";"70";"AVENUE DE LA LIBERATION";;"AMBERIEU-EN-BUGEY";"01 50";"AK";"224";"AK";"193";"AK";"422";10439;4;2;2;3;4;3;"false";"false";"false";0;0;0;0;0;0;0;2355;0;139;0;139;492;0;0;0;139;1863;0;139;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1057";2;"2022-02-09";;;2021;;"2022-02";;"2022-02";"52.21Z";5599;"SNCF RESEAU";"412280737";;"73 00";"CHAMBERY";"false";;"ROUTE DEPARTEMENTALE D 15";"TERRAIN SNCF";"AMBERIEU-EN-BUGEY";"01500";"BO";"670";;;;;442533;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;8;66;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;66;0;8;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1067";2;"2022-05-03";;;2021;;"2022-04";;"2022-04";"68.20B";6599;"FONCIERE CHABRIERES";"344092341";"34409234100017";"75015";"PARIS";"false";;"LE MARRAIS";;"AMBERIEU-EN-BUGEY";"01500";"AC";"800";"AC";"808";"AC";"806";65670;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;947;117;0;0;0;0;0;0;0;0;947;117;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1072";2;"2022-03-23";;;2021;;"2022-03";;"2022-03";"68.20A";4140;"DYNACITE OFFICE PUBLIC DE L'HABITAT DE L'AIN";"779306471";"77930647100037";"01000";"BOURG-EN-BRESSE";"false";"22B";"RUE JEAN DE PARIS";;"AMBERIEU-EN-BUGEY";"01500";"AH";"716";;;;;580;4;2;3;1;3;1;"false";"true";"false";0;7;242;0;0;0;242;0;35;242;0;0;0;0;0;0;0;0;35;242;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1073";2;"2022-04-01";;;2021;;"2022-09";;"2022-09";"68.20B";6540;"SCI SAINTE VICTOIRE";"905147385";"90514738500017";"01500";"AMBERIEU-EN-BUGEY";"false";"43 ET";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AO";"861";"AO";"898";;;360;4;2;2;4;1;4;"false";"false";"false";0;0;312;0;23;0;0;214;0;20;0;43;0;0;0;0;0;214;0;20;0;43;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100421A1090";2;"2022-06-27";;;2021;"2021-01-01";"2022-06";;"2022-06";"41.10D";6541;"SCCV CEDDIA AMBERIEU-EN-BUGEY";"912563236";"91256323600013";"69330";"MEYZIEU";"false";"5";"RUE DU DOCTEUR CORREARD";;"AMBERIEU-EN-BUGEY";"01500";"BD";"527";"BD";"532";;;1565;4;1;1;1;;;"false";"false";"false";4;0;192;3535;0;192;0;262;597;0;262;0;262;0;0;262;0;0;597;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1009";2;"2022-09-28";;;2022;;"2022-11";;"2022-11";;;;;;"69150";"DECINES-CHARPIEU";"false";;"RUE DES PLATTES";;"AMBERIEU-EN-BUGEY";"01500";"BD";"450";;;;;15;4;2;2;7;4;7;"false";"false";"false";0;0;0;0;0;0;0;23;0;23;0;23;0;0;23;0;0;0;0;0;0;0;23;0;0;0;23;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1010";2;"2022-09-15";;;2022;;"2022-09";;"2022-09";"68.20B";6540;"SAINT EX";"451784144";"45178414400029";"26600";"CROZES-HERMITAGE";"false";;;"LE MARAIS";"AMBERIEU-EN-BUGEY";"01500";"AC";"805";"AC";"808";"AC";"800";70937;4;2;5;4;;;"false";"false";"false";0;0;0;0;0;0;0;8513;1972;0;0;0;0;0;0;0;0;8513;1972;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1013";2;"2022-11-16";;;2022;;"2022-11";;"2022-11";"47.29Z";5710;"BIODEMO";"537416760";"53741676000032";"01500";"AMBERIEU-EN-BUGEY";"false";"186";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AT";"688";"AT";"460";"AT";"685";4511;4;2;5;4;;;"false";"false";"false";0;0;0;0;0;0;0;1320;144;0;0;0;0;0;0;0;0;1320;144;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1015";2;"2022-07-19";;;2022;;"2022-12";;"2022-12";"68.20B";6540;"SCI CELISEL";"451549760";"45154976000010";"01500";"DOUVRES";"false";"127";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AP";"763";"AP";"767";"AP";"765";509;4;2;5;4;;;"true";"false";"false";0;0;252;0;0;0;0;80;20;0;4;0;0;0;0;0;0;80;20;0;4;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1020";2;"2022-12-16";;;2022;;"2022-12";;"2022-12";"84.11Z";7346;"CTE DE COMMUNES DE LA PLAINE DE L'AIN";"240100883";"24010088300018";"01150";"CHAZEY-SUR-AIN";"false";"34";"AVENUE GENERAL SARRAIL";;"AMBERIEU-EN-BUGEY";"01500";"BT";"189";"BT";"406";"BT";"206";3103;4;2;3;9;4;3;"true";"false";"false";0;0;0;53;0;0;0;491;544;491;0;491;491;0;0;0;491;0;0;0;0;0;0;0;0;0;0;0;544;491;0;0;4
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1021";2;"2022-08-04";;;2022;;"2022-08";;"2022-08";"84.11Z";7220;"DEPARTEMENT DE L AIN";"220100010";"22010001000010";"01000";"BOURG-EN-BRESSE";"false";;"RUE DU COMMANDANT JACQUIN";;"AMBERIEU-EN-BUGEY";"01500";"AB";"558";;;;;10078;4;2;3;3;4;3;"true";"false";"false";0;0;0;0;0;0;0;1284;104;1284;0;1284;1284;0;0;0;1284;0;0;0;0;0;0;0;0;0;0;0;104;1284;0;0;4
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1027";2;"2022-10-31";;;2022;;"2022-10";;"2022-10";"84.11Z";7230;"REGION AUVERGNE-RHONE-ALPES";"200053767";"20005376700014";"69269";"LYON CEDEX 2";"false";"223";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AB";"271";"AB";"590";"AB";"559";71011;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;25084;1328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25084;1328;0;0;0;2
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1036";2;"2023-02-14";;;2022;;"2023-02";;"2023-02";"68.20B";6540;"NF";"913820668";;"01230";"SAINT-RAMBERT-EN-BUGEY";"false";"33";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AO";"219";;;;;456;4;2;2;7;4;7;"false";"false";"false";0;0;40;0;0;0;40;140;0;180;0;140;0;0;0;0;0;0;0;180;0;0;140;0;0;0;140;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1038";2;"2022-11-14";;;2022;"2022-01-01";"2022-11";;"2022-11";;;;;;"01500";"AMBRIEU-EN-BUGEY";"false";"LOT 1";"LOTISSEMENT 'LES PRES CHAG";;"AMBERIEU-EN-BUGEY";"01500";"AY";"401";;;;;3028;4;1;1;1;;;"false";"false";"false";2;0;0;115;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1039";2;"2022-11-14";;;2022;"2022-01-01";"2022-11";;"2022-11";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";"LOT 2";"LOTISSEMENT   'LES PRES DE";;"AMBERIEU-EN-BUGEY";"01500";"AY";"401";;;;;3028;4;1;1;1;;;"false";"false";"false";2;0;0;136;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1040";2;"2022-11-14";;;2022;"2022-01-01";"2022-11";;"2022-11";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";"LOT 3";"LOTISSEMENT   'LES PRES DE";;"AMBERIEU-EN-BUGEY";"01500";"AY";"401";;;;;3028;4;1;1;1;;;"false";"false";"false";2;0;0;136;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1043";6;"2022-10-24";"2023-02-13";"2024-03-01";2022;;"2022-10";"2023-06";"2024-03";"68.20B";6599;"BUG";"489562371";"48956237100018";"01350";"ANGLEFORT";"false";;"RUE RENE CACCINI";;"AMBERIEU-EN-BUGEY";"01500";"AB";"555";;;;;5791;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;677;309;0;0;0;677;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100422A1064";6;"2023-04-11";"2023-05-09";"2023-05-26";2022;;"2023-04";"2023-12";"2023-12";"49.20Z";5710;"FRET SNCF";"518697685";"51869768502383";"93400";"SAINT-OUEN-SUR-SEINE";"false";"37";"CHEMIN DU DEPOT";;"AMBERIEU-EN-BUGEY";"01500";"BO";"670";;;;;442533;4;1;1;9;;;"false";"false";"false";1;0;0;0;0;0;0;6738;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6738;226;0;0;0;4
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1011";2;"2023-04-19";;;2023;;"2023-04";;"2023-04";"25.99B";5710;"DEFILUXE SAS";"821098282";"82109828200022";"01500";"AMBERIEU-EN-BUGEY";"false";"60";"RUE ANDRE CITROEN";;"AMBERIEU-EN-BUGEY";"01500";"AK";"481";;;;;4590;4;2;5;3;;;"true";"false";"false";0;0;0;0;0;0;0;1215;123;0;0;0;1215;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1013";6;"2023-06-12";"2024-01-12";"2025-04-17";2023;;"2024-09";"2025-04";"2025-04";"88.99B";8120;"CAISSE D ACTIONS SOCIALES EDF GDF";"779311232";"77931123200077";"01000";"BOURG-EN-BRESSE";"false";;"RUE MARCEL PAUL";;"AMBERIEU-EN-BUGEY";"01500";"AM";"264";;;;;2486;4;2;5;9;;;"true";"false";"false";0;0;0;0;0;0;0;449;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;82;0;0;0;4
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1023";5;"2023-07-21";"2023-11-20";;2023;"2023-01-01";"2023-07";"2023-11";"2023-11";"68.20B";6540;"MANDEMMELIS";"847727559";"84772755900019";"01500";"AMBRONAY";"false";"84";"RUE ALEXANDRE B RARD";;"AMBERIEU-EN-BUGEY";"01500";"AW";"232";"AW";"894";;;465;4;2;2;4;1;4;"false";"false";"false";1;0;0;0;100;0;0;196;0;96;0;196;0;0;0;0;0;196;0;96;0;196;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1035";2;"2023-10-05";;;2023;;"2024-09";;"2024-09";"38.11Z";5710;"ETABLISSEMENTS MARCELPOIL";"348761982";"34876198200019";"01500";"AMBERIEU-EN-BUGEY";"false";;"AVENUE DE LA LIBERATION";;"AMBERIEU-EN-BUGEY";"01500";"AK";"478";;;;;12598;4;2;5;3;;;"false";"false";"false";0;0;0;0;0;0;0;0;190;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1059";2;"2024-06-05";;;2023;;"2024-06";;"2024-06";"68.20B";6540;"AMBARNICE";"977952670";"97795267000015";"69120";"VAULX-EN-VELIN";"false";;"RUE ALEXANDRE B RARD";;"AMBERIEU-EN-BUGEY";"01500";"AT";"835";;;;;2030;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;0;963;0;0;0;0;0;0;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1061";6;"2024-01-29";"2024-06-29";"2025-03-28";2023;;"2024-01";"2025-03";"2025-03";"68.20A";6540;"SCI MISTRALE";"411977150";"41197715000019";"01500";"AMBERIEU-EN-BUGEY";"false";;"AVENUE ANDR  CITRO N";"TRIANGLE D'ACTIVIT S";"AMBERIEU-EN-BUGEY";"01500";"AM";"386";"AM";"406";"AM";"425";5705;4;2;5;3;;;"true";"false";"false";2;0;0;0;0;0;0;962;66;0;0;0;279;66;0;0;0;683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1067";2;"2024-07-08";;;2023;"2023-01-01";"2024-07";;"2024-07";"87.30A";5710;"FRANCE BEGUINAGES";"840248777";"84024877700020";"66000";"PERPIGNAN";"false";"13-15";"RUE MAHATMA GANDHI";"LOT 3 SOUS PR  LABE";"AMBERIEU-EN-BUGEY";"01500";"AT";"955";"AT";"943";"AT";"1101";4519;4;1;1;1;;;"false";"false";"false";4;0;0;1892;0;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;0;0;0;2
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100423A1070";5;"2024-06-06";"2025-01-06";;2023;;"2024-06";"2025-01";"2025-01";"86.90B";5785;"NOVELAB";"489928655";"48992865500161";"69220";"BELLEVILLE-EN-BEAUJOLAIS";"false";;"RUE DU PROFESSEUR CABROL";"ZA EN PRAGNAT NORD";"AMBERIEU-EN-BUGEY";"01500";"AR";"485";;;;;4000;4;1;1;9;;;"true";"false";"false";2;0;0;0;0;0;0;552;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552;468;0;0;0;3
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1002";2;"2024-07-12";;;2024;;"2025-01";;"2025-01";"85.32Z";9220;"CTRE CONSULAIRE FORMATION PROFESSION AIN";"309576395";"30957639500037";"01500";"AMBERIEU-EN-BUGEY";"false";"52-54";"AVENUE DE LA LIB RATION";;"AMBERIEU-EN-BUGEY";"01500";"AL";"457";"AL";"456";"AL";"321";22849;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;0;1928;0;0;0;0;1928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1014";5;"2024-11-18";"2025-02-12";;2024;"2024-01-01";"2024-11";"2025-02";"2025-02";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";;"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01500";"AP";"489";"AP";"490";"AP";"484";802;4;1;1;1;;;"false";"false";"false";0;0;0;232;0;0;0;0;125;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1017";2;"2025-04-03";;;2024;;"2025-04";;"2025-04";"68.20B";6540;"BAYARD C&E";"922539622";"92253962200014";"01500";"AMBERIEU-EN-BUGEY";"false";;"RUE MARCEL PAUL";;"AMBERIEU-EN-BUGEY";"01500";"AM";"299";"AM";"317";"AM";"318";22924;4;2;4;3;4;3;"false";"false";"false";0;0;0;0;0;0;0;13326;50;1953;286;1953;13326;0;0;286;1953;0;50;1953;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1025";6;"2024-09-30";"2024-10-03";"2024-10-12";2024;;"2024-09";"2025-05";"2025-05";"86.21Z";6511;"GROUPE DE SANTE DES ALLYMES";"892613795";"89261379500012";"01500";"AMBERIEU-EN-BUGEY";"false";"103 B";"RUE PIERRE SEMARD";;"AMBERIEU-EN-BUGEY";"01500";"BS";"627";"BS";"628";"BS";"626";4436;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;703;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;703;100;0;0;0;3
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1028";5;"2025-04-25";"2026-01-26";;2024;;"2025-04";"2026-01";"2026-01";"68.20B";5499;"J.S.R.G.";"404241176";"40424117600027";"01500";"AMBERIEU-EN-BUGEY";"false";;"RUE RENE CACCINI";"ZA EN POINT BOEUF";"AMBERIEU-EN-BUGEY";"01500";"AB";"223";"AB";"232";"AB";"230";19575;4;1;3;4;4;4;"true";"false";"false";0;0;0;0;0;0;0;602;2795;43;0;43;0;0;0;0;0;602;2795;43;0;43;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100424A1036";2;"2025-05-21";;;2024;;"2025-05";;"2025-05";"85.32Z";9220;"CTRE CONSULAIRE FORMATION PROFESSION AIN";"309576395";"30957639500037";"01500";"AMBERIEU-EN-BUGEY";"false";"52-54";"AVENUE DE LA LIB RATION";;"AMBERIEU-EN-BUGEY";"01500";"AL";"452";"AL";"313";"AL";"315";24080;4;2;5;9;;;"true";"false";"false";1;0;0;0;0;0;0;1912;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1912;340;0;0;0;2
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100425A0001";2;"2025-06-25";;;2025;"2025-01-01";"2025-06";;"2025-06";"84.11Z";7220;"DEPARTEMENT DE L AIN";"220100010";"22010001000010";"01000";"BOURG EN BRESSE";"false";"30";"AVENUE  DU  GENERAL  DE  G";;"AMBERIEU-EN-BUGEY";"01500";"AW";"1160";;;;;6572;4;2;3;9;1;9;"false";"false";"false";5;0;0;0;160;0;0;322;2;129;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;2;129;0;289;3
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100425A0002";2;"2025-05-05";;;2025;"2025-01-01";"2025-05";;"2025-05";"84.11Z";7220;"DEPARTEMENT DE L AIN";"220100010";"22010001000010";"01000";"BOURG  EN  BRESSE";"false";"7";"RUE AGUETANT";;"AMBERIEU-EN-BUGEY";"01500";"AO";"693";;;;;389;4;2;3;9;1;9;"false";"false";"false";2;0;232;0;182;4;0;322;76;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;76;0;0;182;3
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100425A1021";2;"2025-10-31";;;2025;;"2025-10";;"2025-10";"49.10Z";5599;"SOCIETE NATIONALE SNCF";"552049447";"55204944776279";"69489";"LYON";"false";"37";"CHEMIN DU DEPOT";;"AMB RIEU-EN-BUGEY";"01500";"BO";"670";;;;;442533;4;2;5;3;;;"false";"false";"false";1;0;0;0;0;0;0;1822;1822;0;0;0;1822;1822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"PC";"00100425A1054";2;"2026-02-05";;;2025;;"2026-02";;"2026-02";"49.10Z";5599;"SOCIETE NATIONALE SNCF";"552049447";"55204944776279";"69489";"LYON";"false";"104";"RUE DU TRIAGE";;"AMB RIEU-EN-BUGEY";"01500";"BO";"646";"BO";"640";"BO";"649";12899;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;2450;65;0;0;0;2450;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100413A9007";2;"2013-02-11";;;2013;;"2013-02";;"2013-02";"94.91Z";9220;"ASS LOCALE CULTE TEMOIN JEHOVAH";"428224505";"42822450500019";"01500";"AMBERIEU-EN-BUGEY";"false";;"1 RUE EMILE BRAVET";;"AMBERIEU EN BUGEY";;"BT";"226";;;;;552;4;2;5;9;;;"false";"false";"false";0;0;74;0;0;0;0;276;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;12;0;0;0;6
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100413A9013";2;"2013-02-28";;;2013;;"2013-02";;"2013-02";"71.12B";5499;"HB INGENIERIE";"342070059";"34207005900056";"13160";"CHATEAURENARD";"false";;"9501 RUE LEON BLUM";;"AMBERIEU EN BUGEY";;"AK";"350";;;;;3718;4;2;5;4;;;"false";"false";"false";0;0;0;0;0;0;0;1315;23;0;0;0;0;0;0;0;0;1315;23;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100413A9065";2;"2013-07-09";;;2013;;"2013-07";;"2013-07";"84.11Z";7346;"CTE DE COMMUNES DE LA PLAINE DE L'AIN";"240100883";"24010088300018";"01150";"CHAZEY-SUR-AIN";"false";;"EN MARMORAIN";;"AMBERIEU EN BUGEY";;"AB";"564";;;;;9326;4;2;5;9;;;"false";"false";"false";0;0;0;0;0;0;0;72;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;11;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100413A9100";2;"2013-10-30";;;2013;;"2013-10";;"2013-10";;;;;;"01003";"BOURG EN BRESSE";"false";;"EN MARMORAIN";;"AMBERIEU EN BUGEY";;"AB";"428";;;;;943;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100413A9121";2;"2013-12-08";;;2013;;"2013-12";;"2013-12";"35.13Z";5699;"ELECTRICITE RESEAU DISTRIBUTION FRANCE";"444608442";"44460844209100";"01500";"AMBERIEU-EN-BUGEY";"false";;;"SOUS PRE LABE";"AMBERIEU-EN-BUGEY";"01500";"AT";"844";;;;;655;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100414A9026";2;"2014-03-11";;;2014;;"2014-03";;"2014-03";;;;;;"73010";"CHAMBERY";"false";;"LA GARE";;"AMBERIEU EN BUGEY";;"BO";"670";;;;;442533;4;2;5;9;;;"false";"false";"false";0;0;0;0;0;0;0;63;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;5;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100414A9042";2;"2014-04-28";;;2014;;"2014-04";;"2014-04";"35.11Z";5599;"ELECTRICITE DE FRANCE";"552081317";"55208131726989";;;"false";;"RUE AIME PONCET";;"AMBERIEU-EN-BUGEY";"01500";"AO";"653";;;;;8456;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100414A9075";2;"2014-07-07";;;2014;;"2014-07";;"2014-07";"56.10C";5499;"BELLE TER";"420016354";"42001635400052";"19102";"BRIVE CEDEX 65";"false";;"CHAMP DE LA CROIX";;"AMBERIEU EN BUGEY";;"AM";"303";;;;;3575;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100415A9067";2;"2015-06-26";;;2015;;"2015-06";;"2015-06";"84.30A";8110;"CAISSE PRIMAIRE ASSURANCE MALADIE AIN";"779311182";"77931118200017";"01000";"BOURG-EN-BRESSE";"false";"46";"RUE ARISTIDE BRIAND";;"AMBERIEU EN BUGEY";"01500";"AO";"877";;;;;1129;4;2;5;3;;;"false";"false";"false";0;0;0;0;0;0;0;624;3;0;0;0;624;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
